scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
LOADERS,Loaders,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,7,23,0.30434782608695654,7,74,0.0945945945945946,0.40134285714285717,0.4854,0.3966,0.33687,0.399675,0.12214782608695653,0.23146782608695654,0.36470904168447826,similarity_score
LOADERS,Loaders,OG-WRL-013,"Responsible for operating an information system at an acceptable level of risk to organizational operations, organizational assets, individuals, other organizations, and the nation.",OG,6,23,0.2608695652173913,1,74,0.013513513513513514,0.37838333333333335,0.387,0.37138333333333334,0.44133333333333336,0.42238,0.09870869565217393,0.19600521739130433,0.30883287845406815,similarity_score
LOADERS,Loaders,PD-WRL-004,"Responsible for testing, implementing, deploying, maintaining, and administering infrastructure hardware and software for cybersecurity.",PD,4,23,0.17391304347826086,1,74,0.013513513513513514,0.402225,0.5012,0.406525,0.3637,0.42296666666666666,0.06995217391304348,0.13232869565217392,0.20850185788037226,similarity_score
LOADERS,Loaders,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,4,23,0.17391304347826086,2,74,0.02702702702702703,0.39685,0.4175,0.400225,0.366325,0.379975,0.06901739130434782,0.13195478260869564,0.20791270702487039,similarity_score
LOADERS,Loaders,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,3,23,0.13043478260869565,2,74,0.02702702702702703,0.3986,0.4492,0.3969666666666667,0.4132,0.3628,0.05199130434782608,0.09905739130434782,0.15607839268685672,similarity_score
LOADERS,Loaders,DD-WRL-003,"Responsible for developing, creating, modifying, and maintaining computer applications, software, or specialized utility programs.",DD,3,23,0.13043478260869565,1,74,0.013513513513513514,0.3983666666666667,0.4175,0.4025666666666667,0.3603,0.37856666666666666,0.051960869565217394,0.09904521739130434,0.15605921103109618,similarity_score
LOADERS,Loaders,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,3,23,0.13043478260869565,2,74,0.02702702702702703,0.385,0.4492,0.38483333333333336,0.3861666666666667,0.44085,0.050217391304347825,0.09834782608695651,0.15496037617967182,similarity_score
LOADERS,Loaders,DD-WRL-001,"Responsible for ensuring that security requirements are adequately addressed in all aspects of enterprise architecture, including reference models, segment and solution architectures, and the resulting systems that protect and support organizational mission and business processes.",DD,3,23,0.13043478260869565,4,74,0.05405405405405406,0.3821666666666667,0.4006,0.38043333333333335,0.34759999999999996,0.3524,0.04984782608695652,0.0982,0.1547274560740083,similarity_score
LOADERS,Loaders,DD-WRL-002,"Responsible for developing and maintaining business, systems, and information processes to support enterprise mission needs. Develops technology rules and requirements that describe baseline and target architectures.",DD,3,23,0.13043478260869565,4,74,0.05405405405405406,0.3821666666666667,0.4006,0.38043333333333335,0.34759999999999996,0.3524,0.04984782608695652,0.0982,0.1547274560740083,similarity_score
LOADERS,Loaders,IO-WRL-005,"Responsible for setting up and maintaining a system or specific components of a system in adherence with organizational security policies and procedures. Includes hardware and software installation, configuration, and updates; user account management; backup and recovery management; and security control implementation.",IO,2,23,0.08695652173913043,1,74,0.013513513513513514,0.42685,0.4527,0.43715000000000004,0.33394999999999997,0.3278,0.037117391304347824,0.06702086956521738,0.10560049543476592,similarity_score
LOADERS,Loaders,IO-WRL-007,Responsible for providing technical support to customers who need assistance utilizing client-level hardware and software in accordance with established or approved organizational policies and processes.,IO,2,23,0.08695652173913043,1,74,0.013513513513513514,0.42685,0.4527,0.43715000000000004,0.33394999999999997,0.3278,0.037117391304347824,0.06702086956521738,0.10560049543476592,similarity_score
LOADERS,Loaders,OG-WRL-004,"Responsible for developing, planning, coordinating, and evaluating cybersecurity awareness, training, or education content, methods, and techniques based on instructional needs and requirements.",OG,2,23,0.08695652173913043,2,74,0.02702702702702703,0.3691,0.3828,0.377,0.29810000000000003,0.36429999999999996,0.03209565217391304,0.06501217391304348,0.10243552223427926,similarity_score
LOADERS,Loaders,DD-WRL-008,Responsible for conducting software and systems engineering and software systems research to develop new capabilities with fully integrated cybersecurity. Conducts comprehensive technology research to evaluate potential vulnerabilities in cyberspace systems.,DD,2,23,0.08695652173913043,2,74,0.02702702702702703,0.3638,0.3722,0.37045,0.3043,0.30135,0.03163478260869566,0.06482782608695652,0.10214505716133417,similarity_score
LOADERS,Loaders,OG-WRL-005,"Responsible for developing and conducting cybersecurity awareness, training, or education.",OG,1,23,0.043478260869565216,1,74,0.013513513513513514,0.3828,0.3828,0.3904,0.3144,0.4215,0.016643478260869565,0.032744347826086956,0.051593173522738484,similarity_score
LOADERS,Loaders,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,1,23,0.043478260869565216,1,74,0.013513513513513514,0.3828,0.3828,0.3904,0.3144,0.4215,0.016643478260869565,0.032744347826086956,0.051593173522738484,similarity_score
LOADERS,Loaders,DD-WRL-006,Responsible for consulting with internal and external customers to evaluate and translate functional requirements and integrating security policies into technical solutions.,DD,1,23,0.043478260869565216,1,74,0.013513513513513514,0.3591,0.3591,0.364,0.3144,0.341,0.015613043478260868,0.03233217391304348,0.05094373746341785,similarity_score
LOADERS,Loaders,OG-WRL-017,"Responsible for developing cybersecurity supply chain risk management (C-SCRM) policies, processes, and procedures to identify, assess, protect against, and respond to cybersecurity risks throughout the supply chain, and for advising other stakeholders within an enterprise about supply chain risks.",OG,1,23,0.043478260869565216,1,74,0.013513513513513514,0.3574,0.3574,0.3605,0.3294,0.4334,0.01553913043478261,0.03230260869565217,0.05089715344228513,similarity_score
RATS,RATs,OG-WRL-014,"Responsible for managing the cybersecurity of a program, organization, system, or enclave.",OG,89,118,0.7542372881355932,19,174,0.10919540229885058,0.39332584269662924,0.5323,0.39113984375,0.36940629921259843,0.39051699999999995,0.29666101694915253,0.571206779661017,1.0,similarity_score
RATS,RATs,OG-WRL-012,"Responsible for conducting independent comprehensive assessments of management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine their overall effectiveness.",OG,88,118,0.7457627118644068,15,174,0.08620689655172414,0.3899443181818182,0.4958,0.3829988636363636,0.37445000000000006,0.38147605633802817,0.29080593220338985,0.56378,0.9869980890888157,similarity_score
RATS,RATs,PD-WRL-001,Responsible for analyzing data collected from various cybersecurity defense tools to mitigate risks.,PD,78,118,0.6610169491525424,15,174,0.08620689655172414,0.39287179487179485,0.5113,0.40234927536231885,0.30970724637681163,0.3396872340425532,0.25969491525423727,0.5004881355932204,0.8761943194901072,similarity_score
RATS,RATs,PD-WRL-002,Responsible for analyzing digital evidence from computer security incidents to derive useful information in support of system and network vulnerability mitigation.,PD,61,118,0.5169491525423728,18,174,0.10344827586206896,0.3881409836065574,0.4985,0.3901618556701031,0.275058762886598,0.2774032786885246,0.2006491525423729,0.3904291525423728,0.6835163139591467,similarity_score
RATS,RATs,OG-WRL-009,"Responsible for planning, estimating costs, budgeting, developing, implementing, and managing product support strategies in order to field and maintain the readiness and operational capability of systems and components.",OG,56,118,0.4745762711864407,6,174,0.034482758620689655,0.3923375,0.5181,0.39306800000000003,0.3880948979591836,0.37160149253731345,0.18619406779661019,0.3592233898305085,0.6288850248655834,similarity_score
RATS,RATs,OG-WRL-010,"Responsible for leading, coordinating, and the overall success of a defined program. Includes communicating about the program and ensuring alignment with agency or organizational priorities.",OG,56,118,0.4745762711864407,7,174,0.040229885057471264,0.3923375,0.5181,0.3935376237623763,0.38785757575757573,0.3713720588235294,0.18619406779661019,0.3592233898305085,0.6288850248655834,similarity_score
RATS,RATs,OG-WRL-011,"Responsible for overseeing and directly managing technology projects. Ensures cybersecurity is built into projects to protect the organization’s critical infrastructure and assets, reduce risk, and meet organizational goals. Tracks and communicates project status and demonstrates project value to the organization.",OG,56,118,0.4745762711864407,7,174,0.040229885057471264,0.3923375,0.5181,0.3935376237623763,0.38785757575757573,0.3713720588235294,0.18619406779661019,0.3592233898305085,0.6288850248655834,similarity_score
RATS,RATs,OG-WRL-015,Responsible for managing a portfolio of technology investments that align with the overall needs of mission and enterprise priorities.,OG,54,118,0.4576271186440678,6,174,0.034482758620689655,0.3936574074074074,0.5181,0.3941777777777778,0.3894556701030928,0.3718865671641791,0.18014830508474577,0.346635593220339,0.6068478273770667,similarity_score
RATS,RATs,OG-WRL-003,"Responsible for developing cybersecurity workforce plans, assessments, strategies, and guidance, including cybersecurity-related staff training, education, and hiring processes. Makes adjustments in response to or in anticipation of changes to cybersecurity-related policy, technology, and staffing needs and requirements.Authors mandated workforce planning strategies to maintain compliance with legislation, regulation, and policy.",OG,54,118,0.4576271186440678,7,174,0.040229885057471264,0.39259814814814814,0.5181,0.39145686274509806,0.385445,0.3750144927536232,0.1796635593220339,0.34644169491525423,0.606508373589071,similarity_score
RATS,RATs,OG-WRL-002,"Responsible for developing and maintaining cybersecurity plans, strategy, and policy to support and align with organizational cybersecurity initiatives and regulatory compliance.",OG,54,118,0.4576271186440678,5,174,0.028735632183908046,0.3924148148148148,0.5181,0.39268041237113405,0.3874642105263158,0.3739569230769231,0.17957966101694917,0.34640813559322037,0.606449621971918,similarity_score
RATS,RATs,OG-WRL-016,Responsible for conducting evaluations of technology programs or their individual components to determine compliance with published standards.,OG,53,118,0.4491525423728814,5,174,0.028735632183908046,0.39503962264150944,0.5181,0.3945639175257732,0.3890663157894737,0.3697676923076923,0.17743305084745764,0.3404647457627119,0.5960446512290364,similarity_score
RATS,RATs,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,53,118,0.4491525423728814,8,174,0.04597701149425287,0.39465283018867925,0.4985,0.3880692307692308,0.35514545454545454,0.343940350877193,0.1772593220338983,0.34039525423728817,0.595922993839982,similarity_score
RATS,RATs,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,53,118,0.4491525423728814,5,174,0.028735632183908046,0.39103773584905666,0.5178,0.39108035714285716,0.3973909090909091,0.39241891891891895,0.175635593220339,0.33974576271186446,0.5947859423403322,similarity_score
RATS,RATs,IN-WRL-002,"Responsible for identifying, collecting, examining, and preserving digital evidence using controlled and documented analytical and investigative techniques.",IN,52,118,0.4406779661016949,16,174,0.09195402298850575,0.3876519230769231,0.4985,0.38449666666666665,0.28133,0.26947818181818184,0.17082966101694916,0.33273864406779663,0.5825187233689009,similarity_score
RATS,RATs,DD-WRL-009,"Responsible for working within the engineering department to design and create systems, processes, and procedures that maintain the safety, reliability, controllability and security of industrial systems in the face of intentional and incidental cyber events. Interfaces with Chief Information Security Officer, plant managers and industrial cybersecurity technicians.",DD,52,118,0.4406779661016949,7,174,0.040229885057471264,0.37765576923076927,0.4949,0.38220000000000004,0.3416028985507246,0.3900882352941177,0.16642457627118645,0.33097661016949154,0.5794339667430239,similarity_score
RATS,RATs,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,50,118,0.423728813559322,13,174,0.07471264367816093,0.38406799999999996,0.4854,0.384025,0.34496447368421057,0.40094193548387097,0.16274067796610167,0.3193335593220339,0.5590507162949687,similarity_score
RATS,RATs,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,49,118,0.4152542372881356,6,174,0.034482758620689655,0.39285714285714285,0.5283,0.39230000000000004,0.3386542372881356,0.3573421052631579,0.163135593220339,0.31440677966101693,0.5504255041363512,similarity_score
RATS,RATs,OG-WRL-013,"Responsible for operating an information system at an acceptable level of risk to organizational operations, organizational assets, individuals, other organizations, and the nation.",OG,46,118,0.3898305084745763,1,174,0.005747126436781609,0.3840282608695652,0.4783,0.37948913043478255,0.4244888888888889,0.40756666666666663,0.14970593220338982,0.2937806779661017,0.5143158107129716,similarity_score
RATS,RATs,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,45,118,0.3813559322033898,12,174,0.06896551724137931,0.37707555555555555,0.4954,0.3830678571428571,0.33033214285714285,0.36302045454545456,0.14379999999999998,0.28633355932203386,0.5012782927610886,similarity_score
RATS,RATs,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,44,118,0.3728813559322034,8,174,0.04597701149425287,0.3760795454545454,0.4782,0.3756557692307692,0.3628142857142857,0.3544,0.14023305084745763,0.27982203389830507,0.48987869868135253,similarity_score
RATS,RATs,DD-WRL-004,"Responsible for the secure design, development, and testing of systems and the evaluation of system security throughout the systems development life cycle.",DD,41,118,0.3474576271186441,13,174,0.07471264367816093,0.37623658536585364,0.4949,0.3748625,0.3131517857142857,0.3573170731707317,0.13072627118644067,0.2607650847457627,0.4565160884478891,similarity_score
RATS,RATs,DD-WRL-003,"Responsible for developing, creating, modifying, and maintaining computer applications, software, or specialized utility programs.",DD,39,118,0.3305084745762712,8,174,0.04597701149425287,0.3720846153846154,0.4782,0.37326136363636364,0.35583809523809523,0.3513117647058823,0.1229771186440678,0.24749593220338983,0.43328605509596096,similarity_score
RATS,RATs,DD-WRL-001,"Responsible for ensuring that security requirements are adequately addressed in all aspects of enterprise architecture, including reference models, segment and solution architectures, and the resulting systems that protect and support organizational mission and business processes.",DD,34,118,0.288135593220339,9,174,0.05172413793103448,0.3817117647058823,0.494,0.38299607843137257,0.3286392156862745,0.3679783783783784,0.10998474576271186,0.21687525423728812,0.3796790618731677,similarity_score
